[train_cell] cell=qwen3_1_7b__sdar__search_qa__s42
[train_cell] model_id=Qwen/Qwen3-1.7B  baseline=sdar  seed=42
[train_cell] output_dir=/home/sww35/openresearch/runs/prj_09047604e591d969/code/outputs/prj_09047604e591d969-8255d1d8/qwen3_1_7b__sdar__search_qa__s42
[init] device=cuda  HAS_GPU=True  STEPS=150
[init] OUTPUT_DIR=/home/sww35/openresearch/runs/prj_09047604e591d969/code/outputs/prj_09047604e591d969-8255d1d8/qwen3_1_7b__sdar__search_qa__s42
[init] BETA=10.0  LAMBDA=0.1  CLIP_EPS=0.2  ALPHA_KL=0.01
Using the latest cached version of the dataset since nq_open couldn't be found on the Hugging Face Hub (offline mode is enabled).
Found the latest cached dataset configuration 'nq_open' at /home/sww35/openresearch/runs/.cache/hf/datasets/nq_open/nq_open/0.0.0/5dd9790a83002ad084ddeb7c420dc716852c6f28 (last modified on Fri May 29 16:34:02 2026).
[data] NQ-Open: loaded 256 examples
Using the latest cached version of the dataset since hotpotqa/hotpot_qa couldn't be found on the Hugging Face Hub (offline mode is enabled).
Found the latest cached dataset configuration 'distractor' at /home/sww35/openresearch/runs/.cache/hf/datasets/hotpotqa___hotpot_qa/distractor/0.0.0/1908d6afbbead072334abe2965f91bd2709910ab (last modified on Fri May 29 16:48:26 2026).
[data] HotpotQA: loaded 256 examples
[data] Total examples: 512
/home/sww35/openresearch/.venv/lib/python3.12/site-packages/transformers/utils/hub.py:110: FutureWarning: Using `TRANSFORMERS_CACHE` is deprecated and will be removed in v5 of Transformers. Use `HF_HOME` instead.
  warnings.warn(

============================================================
[train] qwen3_1_7b | SDAR | seed=42
  opsd_enabled=True  gate_type=sigmoid
  BETA=10.0  LAMBDA=0.1  CLIP_EPS=0.2  ALPHA_KL=0.01
============================================================
  Loading student Qwen/Qwen3-1.7B...
`torch_dtype` is deprecated! Use `dtype` instead!

Loading checkpoint shards:   0%|          | 0/2 [00:00<?, ?it/s]
Loading checkpoint shards: 100%|██████████| 2/2 [00:00<00:00, 66.36it/s]
  Student loaded. params=1.72B
  Loading teacher (frozen) Qwen/Qwen3-1.7B...

Loading checkpoint shards:   0%|          | 0/2 [00:00<?, ?it/s]
Loading checkpoint shards: 100%|██████████| 2/2 [00:00<00:00, 71.22it/s]
  Teacher loaded (frozen).
  Running zero-shot sanity check...
The following generation flags are not valid and may be ignored: ['temperature', 'top_p', 'top_k']. Set `TRANSFORMERS_VERBOSITY=info` for more details.
  [sanity] zero-shot F1=0.0696 over 16 examples
/home/sww35/openresearch/.venv/lib/python3.12/site-packages/torch/utils/checkpoint.py:87: UserWarning: None of the inputs have requires_grad=True. Gradients will be None
  warnings.warn(
  [qwen3_1_7b|sdar] step=1/150 loss=0.0277  reward=0.2381  gate_active=0.000  gate_mag=0.500  delta_t=0.000  t=5.8s
  [qwen3_1_7b|sdar] step=2/150 loss=0.0129  reward=0.5852  gate_active=0.467  gate_mag=0.497  delta_t=-0.011  t=5.6s
  [qwen3_1_7b|sdar] step=3/150 loss=0.0357  reward=0.0892  gate_active=0.182  gate_mag=0.486  delta_t=-0.009  t=5.5s
  [qwen3_1_7b|sdar] step=4/150 loss=0.0306  reward=0.0000  gate_active=0.132  gate_mag=0.441  delta_t=-0.027  t=5.5s
  [qwen3_1_7b|sdar] step=5/150 loss=0.0246  reward=0.1490  gate_active=0.316  gate_mag=0.490  delta_t=-0.014  t=5.5s
  [qwen3_1_7b|sdar] step=6/150 loss=0.0224  reward=0.3245  gate_active=0.482  gate_mag=0.503  delta_t=-0.022  t=5.3s
  [qwen3_1_7b|sdar] step=7/150 loss=0.0170  reward=0.0000  gate_active=0.293  gate_mag=0.475  delta_t=-0.034  t=5.4s
  [qwen3_1_7b|sdar] step=8/150 loss=0.0212  reward=0.0167  gate_active=0.462  gate_mag=0.496  delta_t=-0.058  t=5.7s
  [qwen3_1_7b|sdar] step=9/150 loss=0.0268  reward=0.0000  gate_active=0.273  gate_mag=0.469  delta_t=-0.055  t=5.7s
  [qwen3_1_7b|sdar] step=10/150 loss=0.0107  reward=0.2788  gate_active=0.291  gate_mag=0.456  delta_t=-0.073  t=5.6s
  [qwen3_1_7b|sdar] step=11/150 loss=0.0165  reward=0.0000  gate_active=0.333  gate_mag=0.457  delta_t=-0.062  t=5.6s
  [qwen3_1_7b|sdar] step=12/150 loss=0.0203  reward=0.0000  gate_active=0.283  gate_mag=0.472  delta_t=-0.070  t=5.5s
  [qwen3_1_7b|sdar] step=13/150 loss=0.0167  reward=0.0000  gate_active=0.564  gate_mag=0.488  delta_t=-0.074  t=5.6s
  [qwen3_1_7b|sdar] step=14/150 loss=0.0244  reward=0.0286  gate_active=0.212  gate_mag=0.443  delta_t=-0.053  t=5.4s
  [qwen3_1_7b|sdar] step=15/150 loss=0.0311  reward=0.0412  gate_active=0.163  gate_mag=0.407  delta_t=-0.168  t=5.3s
  [qwen3_1_7b|sdar] step=16/150 loss=0.0191  reward=0.0000  gate_active=0.206  gate_mag=0.405  delta_t=-0.167  t=5.6s
  [qwen3_1_7b|sdar] step=17/150 loss=0.0204  reward=0.0993  gate_active=0.153  gate_mag=0.398  delta_t=-0.172  t=5.5s
  [qwen3_1_7b|sdar] step=18/150 loss=0.0145  reward=0.0000  gate_active=0.223  gate_mag=0.447  delta_t=-0.094  t=5.5s
  [qwen3_1_7b|sdar] step=19/150 loss=0.0093  reward=0.0000  gate_active=0.400  gate_mag=0.467  delta_t=-0.079  t=5.5s
  [qwen3_1_7b|sdar] step=20/150 loss=0.0137  reward=0.0000  gate_active=0.196  gate_mag=0.414  delta_t=-0.096  t=5.4s
