[train_cell] cell=qwen3_1_7b__grpo_opsd__search_qa__s42
[train_cell] model_id=Qwen/Qwen3-1.7B  baseline=grpo_opsd  seed=42
[train_cell] output_dir=/home/sww35/openresearch/runs/prj_09047604e591d969/code/outputs/prj_09047604e591d969-90c1e2e9/qwen3_1_7b__grpo_opsd__search_qa__s42
[init] device=cuda  HAS_GPU=True  STEPS=150
[init] OUTPUT_DIR=/home/sww35/openresearch/runs/prj_09047604e591d969/code/outputs/prj_09047604e591d969-90c1e2e9/qwen3_1_7b__grpo_opsd__search_qa__s42
[init] BETA=10.0  LAMBDA=0.1  CLIP_EPS=0.2  ALPHA_KL=0.01
Using the latest cached version of the dataset since nq_open couldn't be found on the Hugging Face Hub (offline mode is enabled).
Found the latest cached dataset configuration 'nq_open' at /home/sww35/openresearch/runs/.cache/hf/datasets/nq_open/nq_open/0.0.0/5dd9790a83002ad084ddeb7c420dc716852c6f28 (last modified on Fri May 29 16:34:02 2026).
[data] NQ-Open: loaded 256 examples
Using the latest cached version of the dataset since hotpotqa/hotpot_qa couldn't be found on the Hugging Face Hub (offline mode is enabled).
Found the latest cached dataset configuration 'distractor' at /home/sww35/openresearch/runs/.cache/hf/datasets/hotpotqa___hotpot_qa/distractor/0.0.0/1908d6afbbead072334abe2965f91bd2709910ab (last modified on Fri May 29 16:48:26 2026).
[data] HotpotQA: loaded 256 examples
[data] Total examples: 512
/home/sww35/openresearch/.venv/lib/python3.12/site-packages/transformers/utils/hub.py:110: FutureWarning: Using `TRANSFORMERS_CACHE` is deprecated and will be removed in v5 of Transformers. Use `HF_HOME` instead.
  warnings.warn(

============================================================
[train] qwen3_1_7b | GRPO_OPSD | seed=42
  opsd_enabled=True  gate_type=ones
  BETA=10.0  LAMBDA=0.1  CLIP_EPS=0.2  ALPHA_KL=0.01
============================================================
  Loading student Qwen/Qwen3-1.7B...
`torch_dtype` is deprecated! Use `dtype` instead!

Loading checkpoint shards:   0%|          | 0/2 [00:00<?, ?it/s]
Loading checkpoint shards: 100%|██████████| 2/2 [00:00<00:00, 74.94it/s]
  Student loaded. params=1.72B
  Loading teacher (frozen) Qwen/Qwen3-1.7B...

Loading checkpoint shards:   0%|          | 0/2 [00:00<?, ?it/s]
Loading checkpoint shards: 100%|██████████| 2/2 [00:00<00:00, 67.43it/s]
  Teacher loaded (frozen).
  Running zero-shot sanity check...
The following generation flags are not valid and may be ignored: ['temperature', 'top_p', 'top_k']. Set `TRANSFORMERS_VERBOSITY=info` for more details.
  [sanity] zero-shot F1=0.0180 over 16 examples
/home/sww35/openresearch/.venv/lib/python3.12/site-packages/torch/utils/checkpoint.py:87: UserWarning: None of the inputs have requires_grad=True. Gradients will be None
  warnings.warn(
  [qwen3_1_7b|grpo_opsd] step=1/150 loss=0.0604  reward=0.0000  gate_active=1.000  gate_mag=1.000  delta_t=0.000  t=5.5s
  [qwen3_1_7b|grpo_opsd] step=2/150 loss=0.0778  reward=0.0130  gate_active=1.000  gate_mag=1.000  delta_t=-0.012  t=5.2s
  [qwen3_1_7b|grpo_opsd] step=3/150 loss=0.0413  reward=0.0000  gate_active=1.000  gate_mag=1.000  delta_t=-0.016  t=5.2s
  [qwen3_1_7b|grpo_opsd] step=4/150 loss=0.0696  reward=0.0159  gate_active=1.000  gate_mag=1.000  delta_t=-0.060  t=5.3s
  [qwen3_1_7b|grpo_opsd] step=5/150 loss=0.0497  reward=0.0665  gate_active=1.000  gate_mag=1.000  delta_t=-0.050  t=5.3s
  [qwen3_1_7b|grpo_opsd] step=6/150 loss=0.0529  reward=0.0099  gate_active=1.000  gate_mag=1.000  delta_t=-0.049  t=5.2s
  [qwen3_1_7b|grpo_opsd] step=7/150 loss=0.0724  reward=0.0364  gate_active=1.000  gate_mag=1.000  delta_t=-0.045  t=5.3s
  [qwen3_1_7b|grpo_opsd] step=8/150 loss=0.0735  reward=0.0000  gate_active=1.000  gate_mag=1.000  delta_t=-0.061  t=5.3s
  [qwen3_1_7b|grpo_opsd] step=9/150 loss=0.0475  reward=0.0000  gate_active=1.000  gate_mag=1.000  delta_t=-0.166  t=5.3s
  [qwen3_1_7b|grpo_opsd] step=10/150 loss=0.0569  reward=0.0383  gate_active=1.000  gate_mag=1.000  delta_t=-0.102  t=5.2s
  [qwen3_1_7b|grpo_opsd] step=11/150 loss=0.0666  reward=0.0000  gate_active=1.000  gate_mag=1.000  delta_t=-0.152  t=5.2s
  [qwen3_1_7b|grpo_opsd] step=12/150 loss=0.0459  reward=0.0000  gate_active=1.000  gate_mag=1.000  delta_t=-0.242  t=5.2s
  [qwen3_1_7b|grpo_opsd] step=13/150 loss=0.0367  reward=0.0420  gate_active=1.000  gate_mag=1.000  delta_t=-0.266  t=5.1s
  [qwen3_1_7b|grpo_opsd] step=14/150 loss=0.0517  reward=0.0000  gate_active=1.000  gate_mag=1.000  delta_t=-0.144  t=5.2s
  [qwen3_1_7b|grpo_opsd] step=15/150 loss=0.0564  reward=0.0000  gate_active=1.000  gate_mag=1.000  delta_t=-0.140  t=5.2s
  [qwen3_1_7b|grpo_opsd] step=16/150 loss=0.0462  reward=0.0216  gate_active=1.000  gate_mag=1.000  delta_t=-0.131  t=5.1s
  [qwen3_1_7b|grpo_opsd] step=17/150 loss=0.0473  reward=0.0000  gate_active=1.000  gate_mag=1.000  delta_t=-0.167  t=5.1s
  [qwen3_1_7b|grpo_opsd] step=18/150 loss=0.0491  reward=0.0087  gate_active=1.000  gate_mag=1.000  delta_t=-0.231  t=5.1s
  [qwen3_1_7b|grpo_opsd] step=19/150 loss=0.0447  reward=0.0000  gate_active=1.000  gate_mag=1.000  delta_t=-0.200  t=5.1s
