[train_cell] cell=qwen3_1_7b__sdar__search_qa__s42
[train_cell] model_id=Qwen/Qwen3-1.7B  baseline=sdar  seed=42
[train_cell] output_dir=/home/sww35/openresearch/runs/prj_09047604e591d969/code/outputs/prj_09047604e591d969-6385e7ee/cell_outputs/par_1780282741/qwen3_1_7b__sdar__search_qa__s42
[init] device=cuda  HAS_GPU=True  STEPS=150
[init] OUTPUT_DIR=/home/sww35/openresearch/runs/prj_09047604e591d969/code/outputs/prj_09047604e591d969-6385e7ee/cell_outputs/par_1780282741/qwen3_1_7b__sdar__search_qa__s42
[init] BETA=10.0  LAMBDA=0.1  CLIP_EPS=0.2  ALPHA_KL=0.01
Using the latest cached version of the dataset since nq_open couldn't be found on the Hugging Face Hub (offline mode is enabled).
Found the latest cached dataset configuration 'nq_open' at /home/sww35/openresearch/runs/.cache/hf/datasets/nq_open/nq_open/0.0.0/5dd9790a83002ad084ddeb7c420dc716852c6f28 (last modified on Fri May 29 16:34:02 2026).
[data] NQ-Open: loaded 256 examples
Using the latest cached version of the dataset since hotpotqa/hotpot_qa couldn't be found on the Hugging Face Hub (offline mode is enabled).
Found the latest cached dataset configuration 'distractor' at /home/sww35/openresearch/runs/.cache/hf/datasets/hotpotqa___hotpot_qa/distractor/0.0.0/1908d6afbbead072334abe2965f91bd2709910ab (last modified on Fri May 29 16:48:26 2026).
[data] HotpotQA: loaded 256 examples
[data] Total examples: 512
/home/sww35/openresearch/.venv/lib/python3.12/site-packages/transformers/utils/hub.py:110: FutureWarning: Using `TRANSFORMERS_CACHE` is deprecated and will be removed in v5 of Transformers. Use `HF_HOME` instead.
  warnings.warn(

============================================================
[train] qwen3_1_7b | SDAR | seed=42
  opsd_enabled=True  gate_type=sigmoid
  BETA=10.0  LAMBDA=0.1  CLIP_EPS=0.2  ALPHA_KL=0.01
============================================================
  Loading student Qwen/Qwen3-1.7B...
`torch_dtype` is deprecated! Use `dtype` instead!

Loading checkpoint shards:   0%|          | 0/2 [00:00<?, ?it/s]
Loading checkpoint shards: 100%|██████████| 2/2 [00:00<00:00, 72.82it/s]
  Student loaded. params=1.72B
  Loading teacher (frozen) Qwen/Qwen3-1.7B...

Loading checkpoint shards:   0%|          | 0/2 [00:00<?, ?it/s]
Loading checkpoint shards: 100%|██████████| 2/2 [00:00<00:00, 74.52it/s]
  Teacher loaded (frozen).
  Running zero-shot sanity check...
The following generation flags are not valid and may be ignored: ['temperature', 'top_p', 'top_k']. Set `TRANSFORMERS_VERBOSITY=info` for more details.
  [sanity] zero-shot F1=0.0209 over 16 examples
/home/sww35/openresearch/.venv/lib/python3.12/site-packages/torch/utils/checkpoint.py:87: UserWarning: None of the inputs have requires_grad=True. Gradients will be None
  warnings.warn(
  [qwen3_1_7b|sdar] step=1/150 loss=0.0421  reward=0.0064  gate_active=0.000  gate_mag=0.500  delta_t=0.000  t=5.3s
  [qwen3_1_7b|sdar] step=2/150 loss=0.0406  reward=0.0000  gate_active=0.152  gate_mag=0.466  delta_t=-0.011  t=5.1s
  [qwen3_1_7b|sdar] step=3/150 loss=0.0283  reward=0.0182  gate_active=0.444  gate_mag=0.481  delta_t=-0.018  t=5.1s
  [qwen3_1_7b|sdar] step=4/150 loss=0.0206  reward=0.0148  gate_active=0.304  gate_mag=0.454  delta_t=-0.058  t=5.1s
  [qwen3_1_7b|sdar] step=5/150 loss=0.0142  reward=0.0076  gate_active=0.221  gate_mag=0.472  delta_t=-0.037  t=5.1s
  [qwen3_1_7b|sdar] step=6/150 loss=0.0166  reward=0.0000  gate_active=0.445  gate_mag=0.472  delta_t=-0.045  t=5.1s
  [qwen3_1_7b|sdar] step=7/150 loss=0.0367  reward=0.0373  gate_active=0.116  gate_mag=0.422  delta_t=-0.061  t=5.1s
  [qwen3_1_7b|sdar] step=8/150 loss=0.0361  reward=0.0000  gate_active=0.148  gate_mag=0.390  delta_t=-0.057  t=5.2s
  [qwen3_1_7b|sdar] step=9/150 loss=0.0322  reward=0.0000  gate_active=0.142  gate_mag=0.463  delta_t=-0.045  t=5.1s
  [qwen3_1_7b|sdar] step=10/150 loss=0.0202  reward=0.0161  gate_active=0.597  gate_mag=0.488  delta_t=-0.051  t=5.1s
  [qwen3_1_7b|sdar] step=11/150 loss=0.0129  reward=0.0000  gate_active=0.259  gate_mag=0.425  delta_t=-0.076  t=5.1s
  [qwen3_1_7b|sdar] step=12/150 loss=0.0189  reward=0.0796  gate_active=0.372  gate_mag=0.483  delta_t=-0.036  t=5.2s
  [qwen3_1_7b|sdar] step=13/150 loss=0.0097  reward=0.0033  gate_active=0.522  gate_mag=0.486  delta_t=-0.071  t=5.1s
  [qwen3_1_7b|sdar] step=14/150 loss=0.0240  reward=0.0513  gate_active=0.140  gate_mag=0.415  delta_t=-0.084  t=5.1s
  [qwen3_1_7b|sdar] step=15/150 loss=0.0100  reward=0.1057  gate_active=0.342  gate_mag=0.446  delta_t=-0.081  t=5.1s
  [qwen3_1_7b|sdar] step=16/150 loss=0.0187  reward=0.0000  gate_active=0.308  gate_mag=0.447  delta_t=-0.056  t=5.1s
  [qwen3_1_7b|sdar] step=17/150 loss=0.0220  reward=0.0000  gate_active=0.311  gate_mag=0.457  delta_t=-0.057  t=5.1s
  [qwen3_1_7b|sdar] step=18/150 loss=0.0153  reward=0.0000  gate_active=0.270  gate_mag=0.411  delta_t=-0.117  t=5.1s
  [qwen3_1_7b|sdar] step=19/150 loss=0.0129  reward=0.0000  gate_active=0.273  gate_mag=0.438  delta_t=-0.076  t=5.1s
  [qwen3_1_7b|sdar] step=20/150 loss=0.0120  reward=0.1167  gate_active=0.253  gate_mag=0.438  delta_t=-0.075  t=5.1s
