[train_cell] cell=qwen3_1_7b__grpo_opsd__search_qa__s42
[train_cell] model_id=Qwen/Qwen3-1.7B  baseline=grpo_opsd  seed=42
[train_cell] output_dir=/home/sww35/openresearch/runs/prj_09047604e591d969/code/outputs/prj_09047604e591d969-2f7c9fd3/cell_outputs/par_1780280767/qwen3_1_7b__grpo_opsd__search_qa__s42
[init] device=cuda  HAS_GPU=True  STEPS=150
[init] OUTPUT_DIR=/home/sww35/openresearch/runs/prj_09047604e591d969/code/outputs/prj_09047604e591d969-2f7c9fd3/cell_outputs/par_1780280767/qwen3_1_7b__grpo_opsd__search_qa__s42
[init] BETA=10.0  LAMBDA=0.1  CLIP_EPS=0.2  ALPHA_KL=0.01
Using the latest cached version of the dataset since nq_open couldn't be found on the Hugging Face Hub (offline mode is enabled).
Found the latest cached dataset configuration 'nq_open' at /home/sww35/openresearch/runs/.cache/hf/datasets/nq_open/nq_open/0.0.0/5dd9790a83002ad084ddeb7c420dc716852c6f28 (last modified on Fri May 29 16:34:02 2026).
[data] NQ-Open: loaded 256 examples
Using the latest cached version of the dataset since hotpotqa/hotpot_qa couldn't be found on the Hugging Face Hub (offline mode is enabled).
Found the latest cached dataset configuration 'distractor' at /home/sww35/openresearch/runs/.cache/hf/datasets/hotpotqa___hotpot_qa/distractor/0.0.0/1908d6afbbead072334abe2965f91bd2709910ab (last modified on Fri May 29 16:48:26 2026).
[data] HotpotQA: loaded 256 examples
[data] Total examples: 512
/home/sww35/openresearch/.venv/lib/python3.12/site-packages/transformers/utils/hub.py:110: FutureWarning: Using `TRANSFORMERS_CACHE` is deprecated and will be removed in v5 of Transformers. Use `HF_HOME` instead.
  warnings.warn(

============================================================
[train] qwen3_1_7b | GRPO_OPSD | seed=42
  opsd_enabled=True  gate_type=ones
  BETA=10.0  LAMBDA=0.1  CLIP_EPS=0.2  ALPHA_KL=0.01
============================================================
  Loading student Qwen/Qwen3-1.7B...
`torch_dtype` is deprecated! Use `dtype` instead!

Loading checkpoint shards:   0%|          | 0/2 [00:00<?, ?it/s]
Loading checkpoint shards: 100%|██████████| 2/2 [00:00<00:00, 72.77it/s]
  Student loaded. params=1.72B
  Loading teacher (frozen) Qwen/Qwen3-1.7B...

Loading checkpoint shards:   0%|          | 0/2 [00:00<?, ?it/s]
Loading checkpoint shards: 100%|██████████| 2/2 [00:00<00:00, 72.46it/s]
  Teacher loaded (frozen).
  Running zero-shot sanity check...
The following generation flags are not valid and may be ignored: ['temperature', 'top_p', 'top_k']. Set `TRANSFORMERS_VERBOSITY=info` for more details.
  [sanity] zero-shot F1=0.0822 over 16 examples
/home/sww35/openresearch/.venv/lib/python3.12/site-packages/torch/utils/checkpoint.py:87: UserWarning: None of the inputs have requires_grad=True. Gradients will be None
  warnings.warn(
  [qwen3_1_7b|grpo_opsd] step=1/150 loss=0.0594  reward=0.0882  gate_active=1.000  gate_mag=1.000  delta_t=0.000  t=5.5s
  [qwen3_1_7b|grpo_opsd] step=2/150 loss=0.0479  reward=0.0833  gate_active=1.000  gate_mag=1.000  delta_t=-0.018  t=5.3s
  [qwen3_1_7b|grpo_opsd] step=3/150 loss=0.0916  reward=0.0000  gate_active=1.000  gate_mag=1.000  delta_t=-0.009  t=5.4s
  [qwen3_1_7b|grpo_opsd] step=4/150 loss=0.0665  reward=0.0232  gate_active=1.000  gate_mag=1.000  delta_t=-0.030  t=5.4s
  [qwen3_1_7b|grpo_opsd] step=5/150 loss=0.0668  reward=0.0000  gate_active=1.000  gate_mag=1.000  delta_t=-0.069  t=5.3s
  [qwen3_1_7b|grpo_opsd] step=6/150 loss=0.0462  reward=0.0270  gate_active=1.000  gate_mag=1.000  delta_t=-0.065  t=5.2s
  [qwen3_1_7b|grpo_opsd] step=7/150 loss=0.0495  reward=0.0314  gate_active=1.000  gate_mag=1.000  delta_t=-0.084  t=5.3s
  [qwen3_1_7b|grpo_opsd] step=8/150 loss=0.0370  reward=0.0000  gate_active=1.000  gate_mag=1.000  delta_t=-0.048  t=5.2s
  [qwen3_1_7b|grpo_opsd] step=9/150 loss=0.0470  reward=0.0000  gate_active=1.000  gate_mag=1.000  delta_t=-0.083  t=5.1s
  [qwen3_1_7b|grpo_opsd] step=10/150 loss=0.0521  reward=0.0252  gate_active=1.000  gate_mag=1.000  delta_t=-0.140  t=5.2s
  [qwen3_1_7b|grpo_opsd] step=11/150 loss=0.0646  reward=0.0029  gate_active=1.000  gate_mag=1.000  delta_t=-0.204  t=5.1s
  [qwen3_1_7b|grpo_opsd] step=12/150 loss=0.0552  reward=0.0000  gate_active=1.000  gate_mag=1.000  delta_t=-0.116  t=5.1s
  [qwen3_1_7b|grpo_opsd] step=13/150 loss=0.0576  reward=0.0081  gate_active=1.000  gate_mag=1.000  delta_t=-0.222  t=5.1s
  [qwen3_1_7b|grpo_opsd] step=14/150 loss=0.0328  reward=0.0207  gate_active=1.000  gate_mag=1.000  delta_t=-0.158  t=5.3s
  [qwen3_1_7b|grpo_opsd] step=15/150 loss=0.0485  reward=0.0000  gate_active=1.000  gate_mag=1.000  delta_t=-0.189  t=5.1s
  [qwen3_1_7b|grpo_opsd] step=16/150 loss=0.0541  reward=0.0332  gate_active=1.000  gate_mag=1.000  delta_t=-0.191  t=5.1s
  [qwen3_1_7b|grpo_opsd] step=17/150 loss=0.0461  reward=0.0000  gate_active=1.000  gate_mag=1.000  delta_t=-0.185  t=5.3s
  [qwen3_1_7b|grpo_opsd] step=18/150 loss=0.0536  reward=0.0413  gate_active=1.000  gate_mag=1.000  delta_t=-0.145  t=5.2s
  [qwen3_1_7b|grpo_opsd] step=19/150 loss=0.0412  reward=0.0215  gate_active=1.000  gate_mag=1.000  delta_t=-0.207  t=5.2s
