[train_cell] cell=qwen3_1_7b__grpo_opsd__search_qa__s42
[train_cell] model_id=Qwen/Qwen3-1.7B  baseline=grpo_opsd  seed=42
[train_cell] output_dir=/home/sww35/openresearch/runs/prj_09047604e591d969/code/outputs/prj_09047604e591d969-86fbb2d1/qwen3_1_7b__grpo_opsd__search_qa__s42
[init] device=cuda  HAS_GPU=True  STEPS=150
[init] OUTPUT_DIR=/home/sww35/openresearch/runs/prj_09047604e591d969/code/outputs/prj_09047604e591d969-86fbb2d1/qwen3_1_7b__grpo_opsd__search_qa__s42
[init] BETA=10.0  LAMBDA=0.1  CLIP_EPS=0.2  ALPHA_KL=0.01
Using the latest cached version of the dataset since nq_open couldn't be found on the Hugging Face Hub (offline mode is enabled).
Found the latest cached dataset configuration 'nq_open' at /home/sww35/openresearch/runs/.cache/hf/datasets/nq_open/nq_open/0.0.0/5dd9790a83002ad084ddeb7c420dc716852c6f28 (last modified on Fri May 29 16:34:02 2026).
[data] NQ-Open: loaded 256 examples
Using the latest cached version of the dataset since hotpotqa/hotpot_qa couldn't be found on the Hugging Face Hub (offline mode is enabled).
Found the latest cached dataset configuration 'distractor' at /home/sww35/openresearch/runs/.cache/hf/datasets/hotpotqa___hotpot_qa/distractor/0.0.0/1908d6afbbead072334abe2965f91bd2709910ab (last modified on Fri May 29 16:48:26 2026).
[data] HotpotQA: loaded 256 examples
[data] Total examples: 512
/home/sww35/openresearch/.venv/lib/python3.12/site-packages/transformers/utils/hub.py:110: FutureWarning: Using `TRANSFORMERS_CACHE` is deprecated and will be removed in v5 of Transformers. Use `HF_HOME` instead.
  warnings.warn(

============================================================
[train] qwen3_1_7b | GRPO_OPSD | seed=42
  opsd_enabled=True  gate_type=ones
  BETA=10.0  LAMBDA=0.1  CLIP_EPS=0.2  ALPHA_KL=0.01
============================================================
  Loading student Qwen/Qwen3-1.7B...
`torch_dtype` is deprecated! Use `dtype` instead!

Loading checkpoint shards:   0%|          | 0/2 [00:00<?, ?it/s]
Loading checkpoint shards: 100%|██████████| 2/2 [00:00<00:00, 60.65it/s]
  Student loaded. params=1.72B
  Loading teacher (frozen) Qwen/Qwen3-1.7B...

Loading checkpoint shards:   0%|          | 0/2 [00:00<?, ?it/s]
Loading checkpoint shards: 100%|██████████| 2/2 [00:00<00:00, 68.56it/s]
  Teacher loaded (frozen).
  Running zero-shot sanity check...
The following generation flags are not valid and may be ignored: ['temperature', 'top_p', 'top_k']. Set `TRANSFORMERS_VERBOSITY=info` for more details.
  [sanity] zero-shot F1=0.0850 over 16 examples
/home/sww35/openresearch/.venv/lib/python3.12/site-packages/torch/utils/checkpoint.py:87: UserWarning: None of the inputs have requires_grad=True. Gradients will be None
  warnings.warn(
  [qwen3_1_7b|grpo_opsd] step=1/150 loss=0.0835  reward=0.1068  gate_active=1.000  gate_mag=1.000  t=3.1s
  [qwen3_1_7b|grpo_opsd] step=2/150 loss=0.1057  reward=0.0000  gate_active=1.000  gate_mag=1.000  t=2.7s
  [qwen3_1_7b|grpo_opsd] step=3/150 loss=0.0823  reward=0.0000  gate_active=1.000  gate_mag=1.000  t=2.7s
  [qwen3_1_7b|grpo_opsd] step=4/150 loss=0.0847  reward=0.0000  gate_active=1.000  gate_mag=1.000  t=2.7s
  [qwen3_1_7b|grpo_opsd] step=5/150 loss=0.1104  reward=0.0000  gate_active=1.000  gate_mag=1.000  t=2.7s
  [qwen3_1_7b|grpo_opsd] step=6/150 loss=0.0829  reward=0.0000  gate_active=1.000  gate_mag=1.000  t=2.8s
  [qwen3_1_7b|grpo_opsd] step=7/150 loss=0.0889  reward=0.0000  gate_active=1.000  gate_mag=1.000  t=2.8s
  [qwen3_1_7b|grpo_opsd] step=8/150 loss=0.0874  reward=0.0691  gate_active=1.000  gate_mag=1.000  t=2.8s
  [qwen3_1_7b|grpo_opsd] step=9/150 loss=0.0916  reward=0.0000  gate_active=1.000  gate_mag=1.000  t=2.7s
  [qwen3_1_7b|grpo_opsd] step=10/150 loss=0.0713  reward=0.0000  gate_active=1.000  gate_mag=1.000  t=2.7s
  [qwen3_1_7b|grpo_opsd] step=11/150 loss=0.0921  reward=0.0104  gate_active=1.000  gate_mag=1.000  t=2.7s
  [qwen3_1_7b|grpo_opsd] step=12/150 loss=0.0690  reward=0.0410  gate_active=1.000  gate_mag=1.000  t=2.7s
  [qwen3_1_7b|grpo_opsd] step=13/150 loss=0.0862  reward=0.0000  gate_active=1.000  gate_mag=1.000  t=2.7s
  [qwen3_1_7b|grpo_opsd] step=14/150 loss=0.0655  reward=0.2500  gate_active=1.000  gate_mag=1.000  t=2.8s
  [qwen3_1_7b|grpo_opsd] step=15/150 loss=0.0704  reward=0.0498  gate_active=1.000  gate_mag=1.000  t=2.7s
  [qwen3_1_7b|grpo_opsd] step=16/150 loss=0.0495  reward=0.0000  gate_active=1.000  gate_mag=1.000  t=2.7s
  [qwen3_1_7b|grpo_opsd] step=17/150 loss=0.0816  reward=0.1902  gate_active=1.000  gate_mag=1.000  t=2.7s
  [qwen3_1_7b|grpo_opsd] step=18/150 loss=0.0945  reward=0.0000  gate_active=1.000  gate_mag=1.000  t=2.7s
  [qwen3_1_7b|grpo_opsd] step=19/150 loss=0.0786  reward=0.0833  gate_active=1.000  gate_mag=1.000  t=2.7s
  [qwen3_1_7b|grpo_opsd] step=20/150 loss=0.0800  reward=0.0000  gate_active=1.000  gate_mag=1.000  t=2.7s
  [qwen3_1_7b|grpo_opsd] step=21/150 loss=0.0725  reward=0.0618  gate_active=1.000  gate_mag=1.000  t=2.7s
  [qwen3_1_7b|grpo_opsd] step=22/150 loss=0.0869  reward=0.0782  gate_active=1.000  gate_mag=1.000  t=2.7s
  [qwen3_1_7b|grpo_opsd] step=23/150 loss=0.0761  reward=0.0000  gate_active=1.000  gate_mag=1.000  t=2.7s
  [qwen3_1_7b|grpo_opsd] step=24/150 loss=0.0642  reward=0.0454  gate_active=1.000  gate_mag=1.000  t=2.7s
  [qwen3_1_7b|grpo_opsd] step=25/150 loss=0.0849  reward=0.0000  gate_active=1.000  gate_mag=1.000  t=2.7s
  [qwen3_1_7b|grpo_opsd] step=26/150 loss=0.0807  reward=0.0000  gate_active=1.000  gate_mag=1.000  t=2.7s
  [qwen3_1_7b|grpo_opsd] step=27/150 loss=0.0807  reward=0.0000  gate_active=1.000  gate_mag=1.000  t=2.7s
  [qwen3_1_7b|grpo_opsd] step=28/150 loss=0.0769  reward=0.0223  gate_active=1.000  gate_mag=1.000  t=2.7s
  [qwen3_1_7b|grpo_opsd] step=29/150 loss=0.0944  reward=0.0128  gate_active=1.000  gate_mag=1.000  t=2.7s
  [qwen3_1_7b|grpo_opsd] step=30/150 loss=0.0699  reward=0.0000  gate_active=1.000  gate_mag=1.000  t=2.7s
  [qwen3_1_7b|grpo_opsd] step=31/150 loss=0.0693  reward=0.0000  gate_active=1.000  gate_mag=1.000  t=2.7s
  [qwen3_1_7b|grpo_opsd] step=32/150 loss=0.0947  reward=0.0128  gate_active=1.000  gate_mag=1.000  t=2.7s
  [qwen3_1_7b|grpo_opsd] step=33/150 loss=0.0782  reward=0.0000  gate_active=1.000  gate_mag=1.000  t=2.7s
  [qwen3_1_7b|grpo_opsd] step=34/150 loss=0.0614  reward=0.6667  gate_active=1.000  gate_mag=1.000  t=2.7s
  [qwen3_1_7b|grpo_opsd] step=35/150 loss=0.0987  reward=0.0000  gate_active=1.000  gate_mag=1.000  t=2.7s
  [qwen3_1_7b|grpo_opsd] step=36/150 loss=0.0940  reward=0.0000  gate_active=1.000  gate_mag=1.000  t=2.7s
  [qwen3_1_7b|grpo_opsd] step=37/150 loss=0.0598  reward=0.0000  gate_active=1.000  gate_mag=1.000  t=2.7s
  [qwen3_1_7b|grpo_opsd] step=38/150 loss=0.0631  reward=0.0000  gate_active=1.000  gate_mag=1.000  t=2.7s
  [qwen3_1_7b|grpo_opsd] step=39/150 loss=0.0570  reward=0.0842  gate_active=1.000  gate_mag=1.000  t=2.7s
  [qwen3_1_7b|grpo_opsd] step=40/150 loss=0.0702  reward=0.1195  gate_active=1.000  gate_mag=1.000  t=2.7s
  [qwen3_1_7b|grpo_opsd] step=41/150 loss=0.0675  reward=0.0000  gate_active=1.000  gate_mag=1.000  t=2.7s
  [qwen3_1_7b|grpo_opsd] step=42/150 loss=0.0863  reward=0.0590  gate_active=1.000  gate_mag=1.000  t=2.8s
  [qwen3_1_7b|grpo_opsd] step=43/150 loss=0.0862  reward=0.1096  gate_active=1.000  gate_mag=1.000  t=2.7s
  [qwen3_1_7b|grpo_opsd] step=44/150 loss=0.0700  reward=0.0734  gate_active=1.000  gate_mag=1.000  t=2.7s
  [qwen3_1_7b|grpo_opsd] step=45/150 loss=0.0579  reward=0.0000  gate_active=1.000  gate_mag=1.000  t=2.8s
  [qwen3_1_7b|grpo_opsd] step=46/150 loss=0.0626  reward=0.0647  gate_active=1.000  gate_mag=1.000  t=2.7s
  [qwen3_1_7b|grpo_opsd] step=47/150 loss=0.0748  reward=0.0744  gate_active=1.000  gate_mag=1.000  t=2.7s
  [qwen3_1_7b|grpo_opsd] step=48/150 loss=0.0617  reward=0.0000  gate_active=1.000  gate_mag=1.000  t=2.7s
  [qwen3_1_7b|grpo_opsd] step=49/150 loss=0.0684  reward=0.1372  gate_active=1.000  gate_mag=1.000  t=2.7s
  [qwen3_1_7b|grpo_opsd] step=50/150 loss=0.0760  reward=0.0887  gate_active=1.000  gate_mag=1.000  t=2.7s
  [qwen3_1_7b|grpo_opsd] step=51/150 loss=0.0576  reward=0.4286  gate_active=1.000  gate_mag=1.000  t=2.7s
  [qwen3_1_7b|grpo_opsd] step=52/150 loss=0.0541  reward=0.0901  gate_active=1.000  gate_mag=1.000  t=2.7s
  [qwen3_1_7b|grpo_opsd] step=53/150 loss=0.0608  reward=0.0000  gate_active=1.000  gate_mag=1.000  t=2.7s
  [qwen3_1_7b|grpo_opsd] step=54/150 loss=0.0839  reward=0.0000  gate_active=1.000  gate_mag=1.000  t=2.7s
  [qwen3_1_7b|grpo_opsd] step=55/150 loss=0.0646  reward=0.0217  gate_active=1.000  gate_mag=1.000  t=2.7s
